booking_id,passenger_id,flight_id,booking_date,status,seat_number,payment_count,valid_payment_amount,missing_payment_amounts,payment_status_issue,airline,source,destination,departure_time,arrival_time,duration,duration_minutes,route,departure_date,arrival_date,departure_hour,arrival_hour,is_overnight,flight_match_status,passport_hash,emergency_contact_name_masked,emergency_contact_phone_masked
B1246,P1540,6F230,2026-04-09 11:37:36.951,CONFIRMED,33B,1.0,11516.06,0.0,No Issue,IndiGo,CCU,BLR,2026-04-20 03:34:41.704,2026-04-20 06:47:41.704,03:13:00,193.0,CCU → BLR,2026-04-20,2026-04-20,3.0,6.0,False,Matched,0da0daebff36ffa79c7e6d9d18e839fa46452b26d7320921cccc19ce880ae953,O***a,**********7156
B1247,P1390,SJ138,2025-08-13 11:37:36.951,CANCELLED,15F,1.0,7658.69,0.0,Cancelled With Payment,UNKNOWN,BLR,BOM,2026-04-20 05:55:41.702,2026-04-20 06:43:41.702,00:48:00,48.0,BLR → BOM,2026-04-20,2026-04-20,5.0,6.0,False,Matched,29e7e007c93225f8a5e240d0f8789e31feb99b80da4984f106dc3f9120f385e1,S***i,**********4867
B1248,P1269,AI246,2026-03-04 11:37:36.951,PENDING,16B,0.0,0.0,0.0,No Issue,Air India,BOM,BLR,2026-04-20 03:22:41.704,2026-04-20 06:41:41.704,03:19:00,199.0,BOM → BLR,2026-04-20,2026-04-20,3.0,6.0,False,Matched,983f6a394bfa18dcd892074686c0d0998d7359181eec8494c72a92c740c5eb48,L***i,**********8805
B1249,P1758,6F179,2025-06-06 11:37:36.951,CANCELLED,26B,2.0,5024.44,0.0,Cancelled With Payment,IndiGo,HYD,MAA,2026-04-20 02:25:41.703,2026-04-20 06:40:41.703,04:15:00,255.0,HYD → MAA,2026-04-20,2026-04-20,2.0,6.0,False,Matched,48fd39716a1b09b8013a46ceee6df87753fe3f7cd028a2fc90ffbe4e1a3db18a,L***d,**********3294
B1250,P1011,6F031,2026-01-28 11:37:36.951,CANCELLED,16F,1.0,6497.92,0.0,Cancelled With Payment,IndiGo,BOM,BLR,2026-04-20 02:00:41.701,2026-04-20 06:37:41.701,04:37:00,277.0,BOM → BLR,2026-04-20,2026-04-20,2.0,6.0,False,Matched,b05acaaa26ffe2cfd7f1540caa0b6cdd669041bcf7a9f7627542d2d867b18fbd,A***y,**********9472
B1251,P1866,UK015,2025-08-30 11:37:36.951,PENDING,29A,1.0,6952.65,0.0,No Issue,Vistara,BLR,BOM,2026-04-20 04:46:41.701,2026-04-20 06:33:41.701,01:47:00,107.0,BLR → BOM,2026-04-20,2026-04-20,4.0,6.0,False,Matched,ad3874deb14adcb7c55ed1ad0275141741910c25688c46c97e917ec4ba13363d,C***n,**********0000
B1252,P1388,UK001,2025-04-21 11:37:36.951,CANCELLED,27C,1.0,1480.08,0.0,Cancelled With Payment,Vistara,CCU,DEL,2026-04-20 05:06:41.700,2026-04-20 06:31:41.700,01:25:00,85.0,CCU → DEL,2026-04-20,2026-04-20,5.0,6.0,False,Matched,72295d408d5005a6471d7caa3ffddf7d7edc3a2e630f954b96b54754cfebe6f8,O***n,**********8619
B1253,P1336,6F133,2026-02-27 11:37:36.951,CANCELLED,15E,2.0,16182.17,0.0,Cancelled With Payment,IndiGo,MAA,BLR,2026-04-20 04:38:41.702,2026-04-20 06:25:41.702,01:47:00,107.0,MAA → BLR,2026-04-20,2026-04-20,4.0,6.0,False,Matched,ea593d2c3b9d9ab76a4a702e2105a747d3f773561532472e36e3624ba948299f,T***a,**********2911
B1254,P1505,6F143,2025-07-22 11:37:36.951,CANCELLED,5D,1.0,0.0,1.0,Missing Payment Amount,IndiGo,CCU,DEL,2026-04-20 02:09:41.702,2026-04-20 06:08:41.702,03:59:00,239.0,CCU → DEL,2026-04-20,2026-04-20,2.0,6.0,False,Matched,47682f6856f8cd6f968a693fc5b4f7174f44f40b7efa11d9c3525e9edd080630,T***n,**********7840
B1255,P1105,UK165,2025-09-22 11:37:36.951,CANCELLED,23F,1.0,1412.67,0.0,Cancelled With Payment,Vistara,DEL,BLR,2026-04-20 01:51:41.703,2026-04-20 06:04:41.703,04:13:00,253.0,DEL → BLR,2026-04-20,2026-04-20,1.0,6.0,False,Matched,219bef4831f829eba13ef950bb31040d50925853855124b6e147fdeaff799216,R***r,**********1946
B1256,P1031,6F083,2025-08-10 11:37:36.951,CANCELLED,22B,1.0,2040.64,0.0,Cancelled With Payment,IndiGo,BLR,DEL,2026-04-20 05:24:41.702,2026-04-20 06:03:41.702,00:39:00,39.0,BLR → DEL,2026-04-20,2026-04-20,5.0,6.0,False,Matched,48493a1e456195504efc37245c15adf5e014422138e19c6a152b175b89eae6e8,A***n,**********0072
B1257,P1073,AI082,2025-08-19 11:37:36.951,CANCELLED,11C,1.0,13028.65,0.0,Cancelled With Payment,Air India,DEL,CCU,2026-04-20 03:19:41.702,2026-04-20 06:01:41.702,02:42:00,162.0,DEL → CCU,2026-04-20,2026-04-20,3.0,6.0,False,Matched,b9d993e38146c100a794784374ec2e297cb1fb852088bf82b1e08c3f4743f23c,G***l,**********7961
B1258,P1170,AI164,2025-10-28 11:37:36.951,CANCELLED,21F,0.0,0.0,0.0,No Issue,Air India,DEL,BLR,2026-04-20 03:57:41.703,2026-04-20 05:45:41.703,01:48:00,108.0,DEL → BLR,2026-04-20,2026-04-20,3.0,5.0,False,Matched,d42f09f610f9243a5d615f5ae0bc93909893393f65af728b03bb56c0d655891a,N***l,**********9118
B1259,P1848,SJ155,2026-01-19 11:37:36.951,CANCELLED,31F,1.0,12805.67,0.0,Cancelled With Payment,SpiceJet,DEL,CCU,2026-04-20 00:38:41.702,2026-04-20 05:38:41.702,05:00:00,300.0,DEL → CCU,2026-04-20,2026-04-20,0.0,5.0,False,Matched,4b77e15ca9a67f1445ad49750ca3e95e4f953556307d6a8d2b3f2d0bc4e30c70,J***a,**********8041
B1260,P1068,AI189,2026-01-04 11:37:36.951,CANCELLED,1D,3.0,16293.859999999999,0.0,Cancelled With Payment,Air India,CCU,DEL,2026-04-20 03:44:41.703,2026-04-20 05:32:41.703,01:48:00,108.0,CCU → DEL,2026-04-20,2026-04-20,3.0,5.0,False,Matched,4523ef270407c19e4f086d29234321e612e68c190279f639f1bc790d54d08b88,A***h,**********9063
B1261,P1812,SJ057,2025-12-21 11:37:36.951,CONFIRMED,34A,0.0,0.0,0.0,Confirmed Without Payment,SpiceJet,BOM,CCU,2026-04-20 02:17:41.701,2026-04-20 05:29:41.701,03:12:00,192.0,BOM → CCU,2026-04-20,2026-04-20,2.0,5.0,False,Matched,8b12b9b6c47a74bc099d5cab1ebfa24bb47dc6dbe718b757ec605d61bb733c95,A***o,**********0909
B1262,P1361,SJ198,2025-05-07 11:37:36.951,CONFIRMED,16F,2.0,10619.2,0.0,No Issue,SpiceJet,CCU,BOM,2026-04-20 00:47:41.703,2026-04-20 05:28:41.703,04:41:00,281.0,CCU → BOM,2026-04-20,2026-04-20,0.0,5.0,False,Matched,93b683f45f63e7161753160421b56aa7818051e3b9e39b57e6491af9e3694512,P***h,**********8944
B1263,P1648,6F122,2026-01-03 11:37:36.951,CANCELLED,6C,2.0,12480.9,0.0,Cancelled With Payment,IndiGo,DEL,BLR,2026-04-20 01:44:41.702,2026-04-20 05:28:41.702,03:44:00,224.0,DEL → BLR,2026-04-20,2026-04-20,1.0,5.0,False,Matched,363b9fb8fce1194f32f7ea4f43e23e713f3724b8f21ec8408afde36934413c25,T***l,**********8359
B1264,P1432,SJ097,2026-04-15 11:37:36.951,CONFIRMED,12A,2.0,8599.61,0.0,No Issue,SpiceJet,BOM,CCU,2026-04-20 02:37:41.702,2026-04-20 05:27:41.702,02:50:00,170.0,BOM → CCU,2026-04-20,2026-04-20,2.0,5.0,False,Matched,d2eaa1f0d671e6fe921ad536c4ac241d35c79cd91442d83e8012f0dc3d9402cb,C***d,**********0179
B1265,P1928,UK203,2025-08-06 11:37:36.951,PENDING,28F,0.0,0.0,0.0,No Issue,Vistara,BLR,HYD,2026-04-20 04:12:41.703,2026-04-20 05:24:41.703,01:12:00,72.0,BLR → HYD,2026-04-20,2026-04-20,4.0,5.0,False,Matched,9042ffc6235420bc16844f9582e7d5fdc82f072ba166f1db543ce1b1c8521315,L***g,**********3723
B1266,P1995,UK093,2026-01-16 11:37:36.951,CONFIRMED,27F,1.0,14431.32,0.0,No Issue,Vistara,HYD,CCU,2026-04-20 04:31:41.702,2026-04-20 05:21:41.702,00:50:00,50.0,HYD → CCU,2026-04-20,2026-04-20,4.0,5.0,False,Matched,73908b01d924b10c68b3844ae60834c81ea6cb86ca144d7cad49b075d3f4c45b,S***a,**********3106
B1267,P1099,AI205,2025-05-21 11:37:36.951,CANCELLED,32A,2.0,16308.98,0.0,Cancelled With Payment,Air India,BLR,BOM,2026-04-20 03:26:41.703,2026-04-20 05:14:41.703,01:48:00,108.0,BLR → BOM,2026-04-20,2026-04-20,3.0,5.0,False,Matched,eb44b7a5311fd8e71596b4925d7e6fbc8df8a35a38634283e5f8d904b1699a60,E***h,**********0019
B1268,P1657,AI102,2026-01-16 11:37:36.951,,12A,1.0,13289.27,0.0,No Issue,Air India,CCU,BLR,2026-04-20 00:17:41.702,2026-04-20 05:08:41.702,04:51:00,291.0,CCU → BLR,2026-04-20,2026-04-20,0.0,5.0,False,Matched,3cff8374d208d71751698ccb6dc8b34774088e29be8970311727463ad5ef5538,L***l,**********7177
B1269,P1008,6F046,2025-09-06 11:37:36.951,CONFIRMED,4C,2.0,21299.7,0.0,No Issue,IndiGo,DEL,BLR,2026-04-20 01:27:41.701,2026-04-20 05:08:41.701,03:41:00,221.0,DEL → BLR,2026-04-20,2026-04-20,1.0,5.0,False,Matched,8739a392d975ad68d40e3505b336a8ecac430bc2aed3b5b6348321f6de0d3703,O***n,**********0807
B1270,P1573,SJ017,2025-06-02 11:37:36.951,,22E,0.0,0.0,0.0,No Issue,SpiceJet,DEL,MAA,2026-04-20 02:57:41.701,2026-04-20 05:00:41.701,02:03:00,123.0,DEL → MAA,2026-04-20,2026-04-20,2.0,5.0,False,Matched,5cfcbbb44314e2ad5a8778bdb200f9fb146db654372473549fb07012ee96d3cd,F***l,**********2228
B1271,P1696,6F156,2025-10-20 11:37:36.951,PENDING,28B,1.0,12211.33,0.0,No Issue,IndiGo,MAA,BOM,2026-04-20 02:23:41.703,2026-04-20 04:57:41.703,02:34:00,154.0,MAA → BOM,2026-04-20,2026-04-20,2.0,4.0,False,Matched,d8ba4d5d252f7b48c9bd83043b496aeaac83a708891e7ebdf750da7ddc68d280,A***a,**********3662
B1272,P1028,AI068,2025-07-18 11:37:36.951,PENDING,19A,4.0,30432.86,1.0,Missing Payment Amount,Air India,BOM,BLR,2026-04-20 02:48:41.702,2026-04-20 04:48:42.000,02:00:00.298000,120.0,BOM → BLR,2026-04-20,2026-04-20,2.0,4.0,False,Matched,640500d978ddaa98d31fb112c1563d1f47258c81e6d0d7a162ac0537fecdd92e,C***a,**********8311
B1273,P1892,AI150,2025-06-05 11:37:36.951,,28B,2.0,9142.12,0.0,No Issue,Air India,BOM,DEL,2026-04-20 03:51:41.703,2026-04-20 04:38:41.703,00:47:00,47.0,BOM → DEL,2026-04-20,2026-04-20,3.0,4.0,False,Matched,069b2c7abe450ba5f6ba863da4de7bb0be1c05c94659d3fdafc3737d63063116,U***s,**********6375
B1274,P1113,UK008,2025-10-15 11:37:36.951,PENDING,20D,1.0,8582.34,0.0,No Issue,Vistara,CCU,BLR,2026-04-20 03:57:41.701,2026-04-20 04:34:41.701,00:37:00,37.0,CCU → BLR,2026-04-20,2026-04-20,3.0,4.0,False,Matched,df9df1cea85fc191751add8bf025303f021ea73c73043298127f23ad838899e5,B***n,**********3571
B1275,P1461,6F166,2025-07-11 11:37:36.951,PENDING,18F,0.0,0.0,0.0,No Issue,IndiGo,BOM,CCU,2026-04-20 00:03:41.703,2026-04-20 04:33:41.703,04:30:00,270.0,BOM → CCU,2026-04-20,2026-04-20,0.0,4.0,False,Matched,d7881e02ec5c14d4da7f2f97908c12ffbf840118b6daed488ed58ba998da7649,Y***r,**********6536
B1276,P1920,6F177,2025-07-15 11:37:36.951,CONFIRMED,1A,1.0,9396.07,0.0,No Issue,IndiGo,HYD,MAA,2026-04-20 02:03:41.703,2026-04-20 04:25:41.703,02:22:00,142.0,HYD → MAA,2026-04-20,2026-04-20,2.0,4.0,False,Matched,00e170dec3f39461ba6e53903b1a87e14b35bb0045d7c7ee93433766342ea30c,A***a,**********9840
B1277,P1142,AI196,2026-01-19 11:37:36.951,PENDING,12E,0.0,0.0,0.0,No Issue,Air India,MAA,HYD,2026-04-20 02:52:41.703,2026-04-20 04:25:41.703,01:33:00,93.0,MAA → HYD,2026-04-20,2026-04-20,2.0,4.0,False,Matched,142f5cb76d1edde195fade290aba8156708b312316962f5d0a3e56055eeb8f84,W***e,**********6223
B1278,P1389,SJ191,2025-08-09 11:37:36.951,CONFIRMED,5B,0.0,0.0,0.0,Confirmed Without Payment,SpiceJet,BLR,BOM,2026-04-20 03:01:41.703,2026-04-20 04:23:41.703,01:22:00,82.0,BLR → BOM,2026-04-20,2026-04-20,3.0,4.0,False,Matched,0003f77c12cdd762db1e56e7388f6e55d4f470dde0fd0fff165f6a225af5a1d8,U***r,**********3565
B1279,P1631,6F019,2025-05-10 11:37:36.951,,28C,1.0,5467.05,0.0,No Issue,IndiGo,BLR,BOM,2026-04-20 00:19:41.701,2026-04-20 04:14:41.701,03:55:00,235.0,BLR → BOM,2026-04-20,2026-04-20,0.0,4.0,False,Matched,4190b8c35d5ceac4714eb7bccae04e43d3117777859b9a066afa24d4ab7a358b,T***f,**********4052
B1280,P1681,AI226,2026-04-12 11:37:36.951,CONFIRMED,33B,0.0,0.0,0.0,Confirmed Without Payment,UNKNOWN,BLR,HYD,2026-04-20 01:19:41.703,2026-04-20 04:08:41.703,02:49:00,169.0,BLR → HYD,2026-04-20,2026-04-20,1.0,4.0,False,Matched,217ef94d41a61ab6813b69152cfbd41bc74aa4cc0f5b43bf31084b9f90a8aae0,A***y,**********9514
B1281,P1156,SJ207,2026-01-21 11:37:36.951,CANCELLED,4A,1.0,4413.8,0.0,Cancelled With Payment,SpiceJet,DEL,CCU,2026-04-20 00:52:41.703,2026-04-20 04:05:41.703,03:13:00,193.0,DEL → CCU,2026-04-20,2026-04-20,0.0,4.0,False,Matched,348a1a78e838501bc087d402690b132808681aa324a4061ba1ad587aa40a0dd4,O***r,**********9374
B1282,P1334,AI009,2025-12-30 11:37:36.951,CANCELLED,8B,0.0,0.0,0.0,No Issue,UNKNOWN,DEL,CCU,2026-04-20 01:31:41.701,2026-04-20 04:05:41.701,02:34:00,154.0,DEL → CCU,2026-04-20,2026-04-20,1.0,4.0,False,Matched,d81e45c4922a75eafd7cccd66cf3090d7395e6f2428eba05c09fa39f4d4db8c3,N***y,**********2151
B1283,P1860,AI103,2025-05-08 11:37:36.951,,29D,2.0,8606.06,0.0,No Issue,Air India,BLR,BOM,2026-04-20 03:26:41.702,2026-04-20 04:04:41.702,00:38:00,38.0,BLR → BOM,2026-04-20,2026-04-20,3.0,4.0,False,Matched,9ab4808a0aee5a554d381ff56321cbe1de32ec0d2bdb07d711686286906705a0,H***l,**********7808
B1284,P1259,SJ127,2026-02-22 11:37:36.951,CANCELLED,25F,2.0,12706.73,0.0,Cancelled With Payment,SpiceJet,BOM,DEL,2026-04-20 01:21:41.702,2026-04-20 03:58:41.702,02:37:00,157.0,BOM → DEL,2026-04-20,2026-04-20,1.0,3.0,False,Matched,d6f10f5ff45f64005c91a2e9d84f106266c47ff2cc49ee2dad080dec2fd6ed92,D***d,**********0070
B1285,P1081,UK188,2026-03-26 11:37:36.951,CANCELLED,25B,1.0,1207.32,0.0,Cancelled With Payment,Vistara,MAA,BLR,2026-04-20 02:55:41.703,2026-04-20 03:44:41.703,00:49:00,49.0,MAA → BLR,2026-04-20,2026-04-20,2.0,3.0,False,Matched,1b57d26efecdc40edf4402903798fb8de4dd784962f81b55d7a5e48c0844f02e,M***c,**********8913
B1286,P1753,6F010,2025-09-25 11:37:36.951,,33B,0.0,0.0,0.0,No Issue,IndiGo,DEL,BLR,2026-04-19 23:53:41.701,2026-04-20 03:44:41.701,03:51:00,231.0,DEL → BLR,2026-04-19,2026-04-20,23.0,3.0,True,Matched,59f5bf71fe37d7561f05eb4b1a9af6972df9e68eec49fa180acea12cfe16281d,F***e,**********3362
B1287,P1440,SJ098,2025-12-13 11:37:36.951,CANCELLED,5F,2.0,22303.69,0.0,Cancelled With Payment,SpiceJet,HYD,MAA,2026-04-20 03:02:41.702,2026-04-20 03:37:41.702,00:35:00,35.0,HYD → MAA,2026-04-20,2026-04-20,3.0,3.0,False,Matched,665cda5ea3706bcc0ca32c7d2959902df3591c2456a0ff3e6ae508fec1030cf5,H***a,**********7930
B1288,P1944,6F058,2025-12-11 11:37:36.951,PENDING,18C,2.0,9254.89,0.0,No Issue,IndiGo,BOM,CCU,2026-04-20 01:04:41.701,2026-04-20 03:33:41.701,02:29:00,149.0,BOM → CCU,2026-04-20,2026-04-20,1.0,3.0,False,Matched,0a453657a8991145cbe32f1f76df08a0570cd50e031b17bc2b44db73088651e9,J***n,**********4865
B1289,P1171,SJ030,2026-03-23 11:37:36.951,PENDING,24F,2.0,12016.99,1.0,Missing Payment Amount,SpiceJet,DEL,HYD,2026-04-20 02:36:41.701,2026-04-20 03:19:41.701,00:43:00,43.0,DEL → HYD,2026-04-20,2026-04-20,2.0,3.0,False,Matched,912e5deff48e328c894dab139ca72303380d8f75d8abc97c7ea9ab4a724ad764,I***a,**********7017
B1290,P1230,UK175,2025-07-26 11:37:36.951,CANCELLED,16F,1.0,13471.57,0.0,Cancelled With Payment,Vistara,BLR,BOM,2026-04-19 23:56:41.703,2026-04-20 03:18:41.703,03:22:00,202.0,BLR → BOM,2026-04-19,2026-04-20,23.0,3.0,True,Matched,959dbab753b9827301f1f2199c20e783c7bc6b510be6fe3ba0958148ad357305,P***r,**********9769
B1291,P1719,SJ108,2026-04-01 11:37:36.951,PENDING,28E,1.0,4129.39,0.0,No Issue,SpiceJet,BLR,HYD,2026-04-20 00:40:41.702,2026-04-20 03:16:41.702,02:36:00,156.0,BLR → HYD,2026-04-20,2026-04-20,0.0,3.0,False,Matched,b64d80e52b6b05a4821654bf5a15b4a93a383119bf62b33e4f092198d3f2e4c2,E***r,**********7572
B1292,P1074,6F075,2025-08-03 11:37:36.951,CONFIRMED,7C,2.0,22109.52,0.0,No Issue,IndiGo,BOM,CCU,2026-04-19 22:20:41.702,2026-04-20 03:02:41.702,04:42:00,282.0,BOM → CCU,2026-04-19,2026-04-20,22.0,3.0,True,Matched,ef61e9a15b7fa058cdcb16caf7ab9720db6601182780d4a470deaa62dfd33d02,H***a,**********3679
B1293,P1269,UK222,2025-08-31 11:37:36.951,CONFIRMED,25F,1.0,6227.3,0.0,No Issue,Vistara,BOM,CCU,2026-04-20 01:22:41.704,2026-04-20 02:57:41.704,01:35:00,95.0,BOM → CCU,2026-04-20,2026-04-20,1.0,2.0,False,Matched,aa7a8ba3800b824b2eb32963e014c1d07ca3ed3bb053694f00c0346839f9afc8,O***i,**********6545
B1294,P1898,6F250,2025-07-13 11:37:36.951,CANCELLED,34B,0.0,0.0,0.0,No Issue,,,,,,,,,,,,,,No Reliable Flight Match,5c1be3340e3e09ae37d729d39d179c6c77d6eb2cfdbcc79fa1c817116bb960f8,H***t,**********9502
B1295,P1625,AI096,2025-12-29 11:37:36.951,CANCELLED,14B,0.0,0.0,0.0,No Issue,Air India,CCU,DEL,2026-04-19 21:48:41.702,2026-04-20 02:46:41.702,04:58:00,298.0,CCU → DEL,2026-04-19,2026-04-20,21.0,2.0,True,Matched,0c9373278df71e25bf24ca7c6fd8aa868a1ccd4a6329eff914ab1a0ff2ed3c0c,J***f,**********2053
B1296,P1061,AI216,2025-12-23 11:37:36.951,CANCELLED,1B,0.0,0.0,0.0,No Issue,Air India,BOM,CCU,2026-04-20 01:10:41.703,2026-04-20 02:34:41.703,01:24:00,84.0,BOM → CCU,2026-04-20,2026-04-20,1.0,2.0,False,Matched,691c9626fab47ae57ab071d8836c3b5a4a7af7aa16dbd9a3fda00141fcaca533,M***n,**********7733
B1297,P1873,6F193,2026-01-23 11:37:36.951,PENDING,8A,0.0,0.0,0.0,No Issue,IndiGo,BOM,MAA,2026-04-20 00:34:41.703,2026-04-20 02:32:41.703,01:58:00,118.0,BOM → MAA,2026-04-20,2026-04-20,0.0,2.0,False,Matched,a7e1c411aee0eef48fe48259fe764e4575082ba99893ff74767304d64e620479,P***g,**********8361
B1298,P1319,SJ194,2026-01-02 11:37:36.951,PENDING,6C,0.0,0.0,0.0,No Issue,SpiceJet,CCU,DEL,2026-04-19 22:46:41.703,2026-04-20 02:31:41.703,03:45:00,225.0,CCU → DEL,2026-04-19,2026-04-20,22.0,2.0,True,Matched,f5d1b416901ecc2a9cdb5e41a18fcda3ee8437851598045b096bfbe27b9b0960,A***n,**********2809
B1299,P1101,SJ020,2025-09-11 11:37:36.951,CONFIRMED,16F,1.0,8842.93,0.0,No Issue,SpiceJet,BLR,BOM,2026-04-19 22:18:41.701,2026-04-20 02:27:41.701,04:09:00,249.0,BLR → BOM,2026-04-19,2026-04-20,22.0,2.0,True,Matched,9f205c3059639765c686d642af0473c9001920ac1a10ca06540adcc82316106c,V***f,**********3217
B1300,P1428,6F070,2025-06-14 11:37:36.951,PENDING,21C,0.0,0.0,0.0,No Issue,IndiGo,HYD,DEL,2026-04-19 23:23:41.701,2026-04-20 02:24:41.701,03:01:00,181.0,HYD → DEL,2026-04-19,2026-04-20,23.0,2.0,True,Matched,4437ed6e1810562f1a485ad92f698682f821d62d6043b85e437cd2282f90f5e2,R***l,**********3521
B1301,P1873,AI051,2025-09-03 11:37:36.951,CONFIRMED,12A,1.0,14671.03,0.0,No Issue,Air India,MAA,BLR,2026-04-20 01:27:41.701,2026-04-20 02:22:41.701,00:55:00,55.0,MAA → BLR,2026-04-20,2026-04-20,1.0,2.0,False,Matched,71fc6b978e64cb415c70d1f09318dfa5c0b84000abbd268c193bd4a0e84dbfef,E***l,**********4069
B1302,P1721,UK219,2025-12-27 11:37:36.951,PENDING,3D,3.0,24221.91,0.0,No Issue,Vistara,BOM,HYD,2026-04-19 22:03:41.704,2026-04-20 02:21:41.704,04:18:00,258.0,BOM → HYD,2026-04-19,2026-04-20,22.0,2.0,True,Matched,9d5ca609c2e118896874c0c7e485fe65402a293b9d0fb96d90373167bdd925db,G***k,**********4089
B1303,P1953,AI235,2025-12-13 11:37:36.951,CONFIRMED,20A,2.0,19672.949999999997,0.0,No Issue,Air India,BLR,HYD,2026-04-19 22:45:41.704,2026-04-20 02:12:41.704,03:27:00,207.0,BLR → HYD,2026-04-19,2026-04-20,22.0,2.0,True,Matched,7ed0701a6a9964e4905cd1f4a5aaca561163bfb34a90732f52fa37c55867e48e,S***i,**********9768
B1304,P1254,6F022,2025-12-13 11:37:36.951,,18E,0.0,0.0,0.0,No Issue,IndiGo,MAA,BLR,2026-04-19 21:46:41.701,2026-04-20 02:05:41.701,04:19:00,259.0,MAA → BLR,2026-04-19,2026-04-20,21.0,2.0,True,Matched,d24807292258b02955c494b16a77288609e896f2fcd4234b34d83792de4a2abf,U***n,**********1700
B1305,P1531,SJ114,2025-09-28 11:37:36.951,PENDING,13C,1.0,13844.39,0.0,No Issue,SpiceJet,HYD,DEL,2026-04-19 22:42:41.702,2026-04-20 02:02:41.702,03:20:00,200.0,HYD → DEL,2026-04-19,2026-04-20,22.0,2.0,True,Matched,49ba46c5e75f0440225e3c35ed0823e9274a56a9f43842994b566dde445a8538,G***n,**********9203
B1306,P1569,SJ076,2025-12-01 11:37:36.951,CONFIRMED,30A,1.0,9753.04,0.0,No Issue,SpiceJet,DEL,MAA,2026-04-19 23:01:41.701,2026-04-20 02:02:41.701,03:01:00,181.0,DEL → MAA,2026-04-19,2026-04-20,23.0,2.0,True,Matched,9b40efdd02edca7473aeb886cba65ea6c74fdb2aa98b60f806a7f3228783e7ab,W***r,**********1450
B1307,P1111,UK227,2026-01-26 11:37:36.951,PENDING,32E,2.0,26271.33,0.0,No Issue,Vistara,BOM,HYD,2026-04-19 21:57:41.704,2026-04-20 01:47:41.704,03:50:00,230.0,BOM → HYD,2026-04-19,2026-04-20,21.0,1.0,True,Matched,51c9538f633e0462ab84a7ea98c14e614540d1630ae6d2df61a0acde5151bcc6,Q***a,**********2614
B1308,P1984,UK135,2025-07-22 11:37:36.951,CANCELLED,30D,2.0,21710.67,0.0,Cancelled With Payment,Vistara,HYD,DEL,2026-04-19 23:50:41.702,2026-04-20 01:43:41.702,01:53:00,113.0,HYD → DEL,2026-04-19,2026-04-20,23.0,1.0,True,Matched,497a0fa9fba2d1280cfd2f12fad59b7eb54d3afbc35d5a64bc3ed8b7aef3af7d,S***t,**********2287
B1309,P1312,AI234,2025-05-06 11:37:36.951,CONFIRMED,30F,0.0,0.0,0.0,Confirmed Without Payment,Air India,BOM,MAA,2026-04-19 23:50:41.704,2026-04-20 01:34:41.704,01:44:00,104.0,BOM → MAA,2026-04-19,2026-04-20,23.0,1.0,True,Matched,e43563330de40c32ef1c68480d5ee3251c5c9779ca1e8928a7b73db04744be15,A***k,**********2677
B1310,P1997,6F113,2025-08-20 11:37:36.951,PENDING,5D,1.0,7370.22,0.0,No Issue,IndiGo,BOM,CCU,2026-04-19 21:04:41.702,2026-04-20 01:30:41.702,04:26:00,266.0,BOM → CCU,2026-04-19,2026-04-20,21.0,1.0,True,Matched,d73e460424314a38bc3d9e1ba275bba74adee5f58c8deab42c832668a923a90f,A***r,**********3222
B1311,P1460,SJ206,2025-11-16 11:37:36.951,PENDING,9D,0.0,0.0,0.0,No Issue,SpiceJet,DEL,CCU,2026-04-19 20:43:41.703,2026-04-20 01:21:41.703,04:38:00,278.0,DEL → CCU,2026-04-19,2026-04-20,20.0,1.0,True,Matched,24a2dd5953d1fa34355527aeb0dd35d470d1060340cab5f2971e3030ef9f0439,A***e,**********4288
B1312,P1707,AI015,2026-03-29 11:37:36.951,,6E,0.0,0.0,0.0,No Issue,Air India,BLR,CCU,2026-04-19 23:21:41.701,2026-04-20 01:15:41.701,01:54:00,114.0,BLR → CCU,2026-04-19,2026-04-20,23.0,1.0,True,Matched,c4d086169a7507466fa9a0170c1ef43a998d39e8bc6fa17768c7bf6cf40a8d9d,R***a,**********0241
B1313,P1886,6F260,2025-05-16 11:37:36.951,CANCELLED,33E,0.0,0.0,0.0,No Issue,UNKNOWN,CCU,DEL,2026-04-19 21:51:41.702,2026-04-20 01:14:41.702,03:23:00,203.0,CCU → DEL,2026-04-19,2026-04-20,21.0,1.0,True,Matched,38525d5c1f8ae9daa42012c12652dcdf4d63630a0d58eba63bc665b7a221160f,W***y,**********9760
B1314,P1461,AI061,2025-04-28 11:37:36.951,CONFIRMED,19C,2.0,7529.51,1.0,Missing Payment Amount,Air India,BOM,CCU,2026-04-19 23:31:41.701,2026-04-20 01:02:41.701,01:31:00,91.0,BOM → CCU,2026-04-19,2026-04-20,23.0,1.0,True,Matched,cdb6154d11533ac954c23a4d154796979cc4a5b7d60f91520abc6f594fba8d88,V***a,**********8284
B1315,P1864,6F237,2026-03-26 11:37:36.951,PENDING,9C,0.0,0.0,0.0,No Issue,IndiGo,HYD,MAA,2026-04-19 21:41:41.704,2026-04-20 00:44:41.704,03:03:00,183.0,HYD → MAA,2026-04-19,2026-04-20,21.0,0.0,True,Matched,20f9a1e0516eaf24a765a21919da90f20aad47b46ace74e6d5be7b7da9415a4c,V***n,**********7462
